base
-1.100000,0.000000,14.610899,0.039508
-1.000000,0.000000,14.803335,0.041085
-0.900000,0.000000,15.137716,0.040700
-0.800000,0.000000,15.633919,0.041805
-0.700000,0.000000,15.886307,0.042285
-0.600000,0.000000,13.345066,0.040461
-0.500000,0.000000,10.878337,0.036581
-0.400000,0.000000,8.665719,0.035094
-0.300000,0.000000,7.148248,0.050189
-0.200000,0.000000,5.536624,0.047252
-0.100000,0.000000,5.065581,0.082493
0.000000,0.000000,4.755475,0.103060
0.100000,0.000000,5.065581,0.082493
0.200000,0.000000,5.536624,0.047252
0.300000,0.000000,7.148248,0.050189
0.400000,0.000000,8.665719,0.035094
0.500000,0.000000,10.878337,0.036581
0.600000,0.000000,13.345066,0.040461
0.700000,0.000000,15.886307,0.042285
0.800000,0.000000,15.633919,0.041805
0.900000,0.000000,15.137716,0.040700
1.000000,0.000000,14.803335,0.041085
1.100000,0.000000,14.610899,0.039508
1.200000,0.000000,14.933158,0.041314
1.300000,0.000000,14.590678,0.039151
1.400000,0.000000,14.746682,0.040210
SiPMdephundonm
-1.400000,0.000000,12.996727,0.037375
-1.300000,0.000000,13.308768,0.038972
-1.200000,0.000000,13.240132,0.040501
-1.100000,0.000000,13.421603,0.038625
-1.000000,0.000000,13.551739,0.039187
-0.900000,0.000000,13.770053,0.039431
-0.800000,0.000000,14.001964,0.038404
-0.700000,0.000000,14.172104,0.039108
-0.600000,0.000000,14.646062,0.040761
-0.500000,0.000000,15.146836,0.041686
-0.400000,0.000000,16.310439,0.042150
-0.300000,0.000000,15.950360,0.045461
-0.200000,0.000000,15.888850,0.049332
-0.100000,0.000000,18.211127,0.135905
0.000000,0.000000,20.400022,0.130250
0.100000,0.000000,18.211127,0.135905
0.200000,0.000000,15.888850,0.049332
0.300000,0.000000,15.950360,0.045461
0.400000,0.000000,16.310439,0.042150
0.500000,0.000000,15.146836,0.041686
0.600000,0.000000,14.646062,0.040761
0.700000,0.000000,14.172104,0.039108
0.800000,0.000000,14.001964,0.038404
0.900000,0.000000,13.770053,0.039431
1.000000,0.000000,13.551739,0.039187
1.100000,0.000000,13.421603,0.038625
1.200000,0.000000,13.240132,0.040501
1.300000,0.000000,13.308768,0.038972
1.400000,0.000000,12.996727,0.037375
SiPMdep0.5mm
-1.400000,0.000000,13.035385,0.037607
-1.300000,0.000000,13.112512,0.037924
-1.200000,0.000000,13.125534,0.038168
-1.100000,0.000000,13.210912,0.039177
-1.000000,0.000000,13.426344,0.038478
-0.900000,0.000000,13.600399,0.038888
-0.800000,0.000000,13.837148,0.039479
-0.700000,0.000000,14.054419,0.039016
-0.600000,0.000000,14.485533,0.039830
-0.500000,0.000000,14.850262,0.040483
-0.400000,0.000000,16.137501,0.042318
-0.300000,0.000000,15.853279,0.042548
-0.200000,0.000000,16.183851,0.042592
-0.100000,0.000000,20.974141,0.055491
0.000000,0.000000,24.739775,0.066785
0.100000,0.000000,20.974141,0.055491
0.200000,0.000000,16.183851,0.042592
0.300000,0.000000,15.853279,0.042548
0.400000,0.000000,16.137501,0.042318
0.500000,0.000000,14.850262,0.040483
0.600000,0.000000,14.485533,0.039830
0.700000,0.000000,14.054419,0.039016
0.800000,0.000000,13.837148,0.039479
0.900000,0.000000,13.600399,0.038888
1.000000,0.000000,13.426344,0.038478
1.100000,0.000000,13.210912,0.039177
1.200000,0.000000,13.125534,0.038168
1.300000,0.000000,13.112512,0.037924
1.400000,0.000000,13.035385,0.037607
SiPMdep1.0mm
-1.400000,0.000000,12.851255,0.037146
-1.300000,0.000000,12.996314,0.037756
-1.200000,0.000000,13.011590,0.038255
-1.100000,0.000000,13.079094,0.038393
-1.000000,0.000000,13.255500,0.037878
-0.900000,0.000000,13.278843,0.039253
-0.800000,0.000000,13.609101,0.038944
-0.700000,0.000000,13.700296,0.038944
-0.600000,0.000000,14.091085,0.040178
-0.500000,0.000000,14.626916,0.040372
-0.400000,0.000000,15.635360,0.043219
-0.300000,0.000000,15.415959,0.041265
-0.200000,0.000000,16.090957,0.044754
-0.100000,0.000000,28.114908,0.059600
0.000000,0.000000,40.574350,0.106695
0.100000,0.000000,28.114908,0.059600
0.200000,0.000000,16.090957,0.044754
0.300000,0.000000,15.415959,0.041265
0.400000,0.000000,15.635360,0.043219
0.500000,0.000000,14.626916,0.040372
0.600000,0.000000,14.091085,0.040178
0.700000,0.000000,13.700296,0.038944
0.800000,0.000000,13.609101,0.038944
0.900000,0.000000,13.278843,0.039253
1.000000,0.000000,13.255500,0.037878
1.100000,0.000000,13.079094,0.038393
1.200000,0.000000,13.011590,0.038255
1.300000,0.000000,12.996314,0.037756
1.400000,0.000000,12.851255,0.037146
onetwofivedimple
-1.400000,0.000000,13.750537,0.038233
-1.300000,0.000000,13.942332,0.039771
-1.200000,0.000000,13.958914,0.038808
-1.100000,0.000000,13.980835,0.039757
-1.000000,0.000000,13.990817,0.039968
-0.900000,0.000000,14.140946,0.039766
-0.800000,0.000000,14.405884,0.040215
-0.700000,0.000000,14.633725,0.039635
-0.600000,0.000000,15.039838,0.041612
-0.500000,0.000000,15.786931,0.041702
-0.400000,0.000000,15.355664,0.043160
-0.300000,0.000000,13.065936,0.038741
-0.200000,0.000000,11.641047,0.037543
-0.100000,0.000000,11.273895,0.045399
